Fx,z,Lx
1.28237050660892e-13,0.235,2.1205874957802498e+43
1.5655222482011e-13,0.235,2.58882038131081e+43
8.65584524968313e-14,0.235,1.4313708173487098e+43
1.0918690936711599e-13,0.235,1.80556550165115e+43
7.41448344165887e-14,0.235,1.22609345684574e+43
1.58601423903883e-13,0.235,2.6227068901709003e+43
1.5768393235230699e-13,0.235,2.6075348232703495e+43
1.46669458110412e-13,0.235,2.4253943558346097e+43
1.12643952552639e-13,0.235,1.86273277517943e+43
8.35412810016151e-14,0.235,1.3814774666173398e+43
9.476872952321531e-14,0.235,1.5671397757684e+43
1.14100424450008e-13,0.235,1.8868176716863198e+43
1.1603283567880599e-13,0.235,1.9187729222740198e+43
1.13017881463233e-13,0.235,1.86891623750978e+43
1.47560763769116e-13,0.235,2.4401334006350396e+43
1.48509503228989e-13,0.235,2.4558221974764497e+43
1.27242537798217e-13,0.235,2.1041417686669698e+43
1.14088300410531e-13,0.235,1.88661718293226e+43
1.17240671619025e-13,0.235,1.93874625898585e+43
1.21968458891966e-13,0.235,2.0169271475982897e+43
1.19825140095062e-13,0.235,1.9814842313992498e+43
1.62280332878673e-13,0.235,2.6835430395508697e+43
6.62544988227025e-14,0.235,1.0956151987161799e+43
1.45060343521833e-13,0.235,2.39878528881199e+43
1.49953891191627e-13,0.235,2.47970726841998e+43
8.23809568099331e-14,0.235,1.3622898062707299e+43
1.39119042649878e-13,0.235,2.30053717508196e+43
1.19448431747741e-13,0.235,1.97525480701084e+43
7.55521247057643e-14,0.235,1.24936506341169e+43
8.14076193219953e-14,0.235,1.3461942449999699e+43
1.60006036795124e-13,0.235,2.6459342220397e+43
1.0130189523649e-13,0.235,1.67517524171238e+43
1.58590197713751e-13,0.235,2.62252124867107e+43
1.27975297783764e-13,0.235,2.1162590284974897e+43
1.50332234740608e-13,0.235,2.4859637332633597e+43
2.16473601705185e-13,0.235,3.5797081309709597e+43
1.49615056494674e-13,0.235,2.4741041403240796e+43
1.40500189738056e-13,0.235,2.3233764655204796e+43
1.23059247079494e-13,0.235,2.03496492824823e+43
1.6266426015373799e-13,0.235,2.6898918394850296e+43
1.86403738971874e-13,0.235,3.0824588993061496e+43
1.30386267784024e-13,0.235,2.1561279494443198e+43
1.78297025770562e-13,0.235,2.9484025204516596e+43
1.2521183255027999e-13,0.235,2.07056108247529e+43
1.13187232183234e-13,0.235,1.87171669975829e+43
7.9382799870859e-14,0.235,1.3127108890808798e+43
1.82008354603168e-13,0.235,3.0097747796746696e+43
1.76057163145168e-13,0.235,2.91136311061499e+43
2.23544826693505e-13,0.235,3.6966411952671197e+43
1.50809988611034e-13,0.235,2.4938640934047195e+43
1.38358880273386e-13,0.235,2.28796677657354e+43
1.24850192639854e-13,0.235,2.06458083676569e+43
1.45609471929015e-13,0.235,2.40786593147997e+43
1.01683579838281e-13,0.235,1.6814869557585e+43
2.01171059895509e-13,0.235,3.32665818442263e+43
2.21098858440732e-13,0.235,3.6561935269436895e+43
1.64924375152527e-13,0.235,2.7272661519848597e+43
1.75904058860377e-13,0.235,2.90883130697318e+43
1.74767019505113e-13,0.235,2.8900286955082697e+43
2.36161202530401e-13,0.235,3.9052714523098695e+43
2.1198238068982998e-13,0.235,3.50543921198955e+43
2.30556643183703e-13,0.235,3.8125918530153197e+43
1.35651147306389e-13,0.235,2.2431904452236496e+43
1.43145685208876e-13,0.235,2.36712360869519e+43
1.29353718738961e-13,0.235,2.13905323833349e+43
2.03098962333924e-13,0.235,3.3585388755560896e+43
2.32573418743724e-13,0.235,3.8459421914107697e+43
2.16747872515233e-13,0.235,3.5842436006129e+43
1.85616105507281e-13,0.235,3.0694342261117497e+43
1.78848462929099e-13,0.235,2.9575213417055495e+43
2.24654039431913e-13,0.235,3.7149836528572296e+43
1.69541166981972e-13,0.235,2.8036115683344e+43
2.08319357059281e-13,0.235,3.44486575004811e+43
1.94085513892633e-13,0.235,3.2094883011709697e+43
2.05816281242947e-13,0.235,3.4034737245004797e+43
1.9691778870603299e-13,0.235,3.2563241144008895e+43
1.78682525788582e-13,0.235,2.9547773279946e+43
2.63990070157022e-13,0.235,4.3654625469006894e+43
2.06801249319404e-13,0.235,3.41976161459085e+43
2.27328143291766e-13,0.235,3.75920387765495e+43
2.12617208553929e-13,0.235,3.51593702072458e+43
2.2762469285798797e-13,0.235,3.7641077591678796e+43
2.38577746506324e-13,0.235,3.9452325471099597e+43
1.99407035729545e-13,0.235,3.2974874606004695e+43
2.27201802815976e-13,0.235,3.7571146528030796e+43
2.40388552797446e-13,0.235,3.9751768819059e+43
2.1349091684179299e-13,0.235,3.5303850672185896e+43
2.32206433166069e-13,0.235,3.8398735472623196e+43
2.98217518376413e-13,0.235,4.93146354530514e+43
2.51107355176873e-13,0.235,4.1524279819460897e+43
3.17108318234967e-13,0.235,5.24385059537283e+43
2.85896706121486e-13,0.235,4.727720865081269e+43
2.19936794530452e-13,0.235,3.6369770978014396e+43
2.42448160353275e-13,0.235,4.0092355100995295e+43
2.24790008004097e-13,0.235,3.7172320923878097e+43
2.70520773029099e-13,0.235,4.47345728615749e+43
2.97186471580371e-13,0.235,4.914413676082619e+43
3.11150284019931e-13,0.235,5.14532577130114e+43
2.53900009263253e-13,0.235,4.19860860841166e+43
2.59624222609403e-13,0.235,4.2932668618763598e+43
2.3819042499526e-13,0.235,3.9388276185111195e+43
2.58165461605468e-13,0.235,4.2691441116389395e+43
2.88846651286217e-13,0.235,4.776502529953689e+43
3.3267024589683997e-13,0.235,5.50118986697906e+43
3.19230912642369e-13,0.235,5.278950803430889e+43
2.95146067646803e-13,0.235,4.88067260791577e+43
3.01249284858728e-13,0.235,4.981598245529369e+43
3.68679140728916e-13,0.235,6.096649694885519e+43
3.21891750039147e-13,0.235,5.32295164782673e+43
3.08932053569042e-13,0.235,5.108644081160329e+43
3.30900614835403e-13,0.235,5.47192642492633e+43
3.49345363903975e-13,0.235,5.7769373717318e+43
2.80877137188433e-13,0.235,4.644714939268239e+43
2.75757895560972e-13,0.235,4.56006077943594e+43
2.85428881046491e-13,0.235,4.71998469211773e+43
2.66303577317777e-13,0.235,4.4037197770164096e+43
4.0759759457229197e-13,0.235,6.740223343453e+43
3.34104309671554e-13,0.235,5.52490421235067e+43
3.92091496913857e-13,0.235,6.48380730274275e+43
3.7168464624855997e-13,0.235,6.14635013162052e+43
3.66057989738132e-13,0.235,6.05330512335207e+43
3.61213236840251e-13,0.235,5.973190036780419e+43
4.99454314404595e-13,0.235,8.25920877298281e+43
4.17321209024326e-13,0.235,6.901017553195849e+43
4.14028915706685e-13,0.235,6.84657466008617e+43
4.4282514270705996e-13,0.235,7.322762459072e+43
4.93988211448548e-13,0.235,8.168818752941779e+43
5.00864745158824e-13,0.235,8.2825323117391e+43
4.74215407921963e-13,0.235,7.841846480116549e+43
5.37286638046046e-13,0.235,8.884821667516089e+43
6.20069577813748e-13,0.235,1.02537588508855e+44
6.543183628895019e-13,0.235,1.08201126854677e+44
5.60239228083658e-13,0.235,9.264376368584829e+43
6.17549629081091e-13,0.235,1.02120878069482e+44
6.38570425563385e-13,0.235,1.05596974715651e+44
7.225778268769289e-13,0.235,1.19488829203913e+44
7.76459623335642e-13,0.235,1.28398973599129e+44
9.36701559806487e-13,0.235,1.5489732528676e+44
8.84176307975016e-13,0.235,1.4621150541859501e+44
8.929804802270669e-13,0.235,1.4766740427872701e+44
8.82380195575572e-13,0.235,1.45914491920885e+44
8.56438924095724e-13,0.235,1.41624722650515e+44
9.46492368944844e-13,0.235,1.56516379009952e+44
8.27539620914587e-13,0.235,1.36845799504135e+44
8.76969988788911e-13,0.235,1.45019834970944e+44
1.02631420105889e-12,0.235,1.69716088313851e+44
9.32716847992332e-13,0.235,1.54238394813559e+44
1.11578224684464e-12,0.235,1.84510940362255e+44
1.22847952758453e-12,0.235,2.0314708671105202e+44
1.3780516533524299e-12,0.235,2.27881028889699e+44
1.4526621417708498e-12,0.235,2.40218966169039e+44
2.0683108620183198e-12,0.235,3.42025501115187e+44
2.36221682426089e-12,0.235,3.90627157598614e+44
2.88088339147566e-12,0.235,4.76396272783851e+44
3.19408142611827e-12,0.235,5.28188156061201e+44
6.618798527339399e-14,0.245,1.2028900448812698e+43
6.71971982049818e-14,0.245,1.2212313221320898e+43
7.90450171365928e-14,0.245,1.43655172186209e+43
6.61301301073395e-14,0.245,1.20183859418362e+43
7.07942405832202e-14,0.245,1.28660340514575e+43
7.56368590255301e-14,0.245,1.37461239184253e+43
7.350113084953711e-14,0.245,1.3357980035383298e+43
6.57922953113663e-14,0.245,1.19569883768231e+43
7.808326282434651e-14,0.245,1.41907295010247e+43
8.644441838463531e-14,0.245,1.5710272775477298e+43
7.18548765459767e-14,0.245,1.30587923648542e+43
7.37800162097901e-14,0.245,1.3408664222570098e+43
1.06562838068617e-13,0.245,1.9366562758718898e+43
7.24917045008891e-14,0.245,1.31745284767939e+43
7.404438660791261e-14,0.245,1.34567104833452e+43
6.68529471017759e-14,0.245,1.21497495667127e+43
6.60208961710522e-14,0.245,1.1998533937884e+43
9.46306361749535e-14,0.245,1.71980231344782e+43
1.22537746129526e-13,0.245,2.22698174498819e+43
6.64795012245362e-14,0.245,1.2081880099742498e+43
7.69549127059257e-14,0.245,1.39856649233702e+43
7.253787910392451e-14,0.245,1.3182920176599798e+43
7.188532616476551e-14,0.245,1.30643262307303e+43
8.27119272531794e-14,0.245,1.5031935701748498e+43
8.134216861768281e-14,0.245,1.47829979195025e+43
7.28574475705716e-14,0.245,1.3240998047621298e+43
7.21069778405812e-14,0.245,1.3104608858033298e+43
8.52876255669654e-14,0.245,1.5500039066350498e+43
6.8709210794146e-14,0.245,1.2487104013596598e+43
6.99766743535364e-14,0.245,1.27174508494374e+43
9.587175405771099e-14,0.245,1.7423581948442097e+43
6.651394471029451e-14,0.245,1.20881398047265e+43
7.3781331243952e-14,0.245,1.34089032148125e+43
6.540410796165771e-14,0.245,1.18864398178083e+43
6.51889984359394e-14,0.245,1.1847346150585e+43
1.29539260569235e-13,0.245,2.35422616833527e+43
6.96772406476875e-14,0.245,1.2663032238207598e+43
8.15440520153256e-14,0.245,1.4819687890990198e+43
9.690610417116171e-14,0.245,1.7611563112886498e+43
6.80474996977277e-14,0.245,1.23668456786161e+43
7.390605978249121e-14,0.245,1.34315711834327e+43
6.560317038921071e-14,0.245,1.19226171106243e+43
8.20847666921453e-14,0.245,1.49179565267828e+43
1.10522210565101e-13,0.245,2.0086132895251e+43
1.09393349053033e-13,0.245,1.9880975377718798e+43
7.97355695072089e-14,0.245,1.44910171214586e+43
8.740659896652461e-14,0.245,1.5885137962648599e+43
1.0419375849156899e-13,0.245,1.8936009958691599e+43
8.14985059338094e-14,0.245,1.4811410417697598e+43
6.74949816769151e-14,0.245,1.2266431921631698e+43
9.106752677065781e-14,0.245,1.65504692297104e+43
6.588891815123581e-14,0.245,1.19745484599269e+43
1.0995483547201999e-13,0.245,1.9983019037296097e+43
1.0301283447145e-13,0.245,1.8721390682746598e+43
8.43659307491654e-14,0.245,1.53325316983334e+43
9.90406720882488e-14,0.245,1.7999496132297899e+43
7.851594494163821e-14,0.245,1.42693644691898e+43
8.44891430930043e-14,0.245,1.5354924116111e+43
1.04504593056728e-13,0.245,1.8992500544179297e+43
9.86123645040271e-14,0.245,1.7921656184899698e+43
9.63334009496107e-14,0.245,1.75074809292349e+43
8.225100210370791e-14,0.245,1.49481678892906e+43
1.05952639046094e-13,0.245,1.9255666147112198e+43
6.96054257484894e-14,0.245,1.26499807112632e+43
8.112597546083721e-14,0.245,1.4743707314860699e+43
1.0621445523402e-13,0.245,1.9303248209739397e+43
1.54055822852544e-13,0.245,2.79978631922204e+43
8.510431593158461e-14,0.245,1.54667246612331e+43
1.2040214032828e-13,0.245,2.1881695807034097e+43
7.33223510437523e-14,0.245,1.3325488874379298e+43
1.55541680015582e-13,0.245,2.8267900538447397e+43
1.1153923396723499e-13,0.245,2.0270965130404598e+43
1.27820997309564e-13,0.245,2.3229987218280797e+43
1.20014147274799e-13,0.245,2.1811182559110298e+43
8.19163661216823e-14,0.245,1.48873516716984e+43
7.2005306860178e-14,0.245,1.3086131333800598e+43
1.33516917646432e-13,0.245,2.42651548308549e+43
1.02552996550623e-13,0.245,1.86378204615144e+43
1.01601896612408e-13,0.245,1.8464969053114398e+43
8.245439661048461e-14,0.245,1.4985132487378098e+43
1.38984766378271e-13,0.245,2.52588730682779e+43
1.34036440082445e-13,0.245,2.4359572022100697e+43
9.39896897188192e-14,0.245,1.7081538532597398e+43
1.24194219081138e-13,0.245,2.25708622414522e+43
6.85119601157482e-14,0.245,1.2451255985225498e+43
1.0030815939020699e-13,0.245,1.8229847283075798e+43
1.47636709474072e-13,0.245,2.68312636125482e+43
1.4436566956458998e-13,0.245,2.6236789958867297e+43
1.29225327628005e-13,0.245,2.34852080038661e+43
9.35675498280781e-14,0.245,1.7004819492121698e+43
1.42439258136125e-13,0.245,2.58866869726419e+43
9.93394292519553e-14,0.245,1.8053791789821798e+43
1.13562230244559e-13,0.245,2.0638621295307198e+43
1.042657785811e-13,0.245,1.8949098776604699e+43
1.49540472536566e-13,0.245,2.7177250520327297e+43
1.38346580380359e-13,0.245,2.5142890147737397e+43
1.32368093546903e-13,0.245,2.4056369344042597e+43
1.43854538884294e-13,0.245,2.61438978721205e+43
1.03984083462776e-13,0.245,1.8897903948400698e+43
1.41860149112148e-13,0.245,2.57814406085222e+43
1.68990114032666e-13,0.245,3.07119978064896e+43
1.61334024218653e-13,0.245,2.9320592072963696e+43
9.85747539133052e-14,0.245,1.79148208952358e+43
1.32809773877401e-13,0.245,2.41366396333378e+43
1.84854213815998e-13,0.245,3.35951143753882e+43
1.27530233783369e-13,0.245,2.31771443118788e+43
1.14231325974404e-13,0.245,2.0760221701963799e+43
1.93672478744719e-13,0.245,3.51977319882478e+43
1.00927738278628e-13,0.245,1.8342448576773098e+43
1.30162692932552e-13,0.245,2.3655563301523097e+43
1.37537778406438e-13,0.245,2.49958997477893e+43
1.8418158568940899e-13,0.245,3.3472871996497297e+43
1.7304118326677399e-13,0.245,3.1448232764043495e+43
1.1924846800303599e-13,0.245,2.1672029211297798e+43
1.61620830019892e-13,0.245,2.93727157086508e+43
2.20752312733385e-13,0.245,4.01191784694264e+43
2.1149595483780799e-13,0.245,3.8436942529103396e+43
1.62011897985985e-13,0.245,2.9443787786361198e+43
1.82475204277764e-13,0.245,3.3162756919816796e+43
1.89623507878683e-13,0.245,3.4461878384810396e+43
1.57587367106726e-13,0.245,2.8639680496201696e+43
1.91719678637903e-13,0.245,3.4842833165081e+43
1.43129064537095e-13,0.245,2.60120513041282e+43
1.43055445902527e-13,0.245,2.5998671969151597e+43
2.11099298622696e-13,0.245,3.8364854851796396e+43
1.7950119932908998e-13,0.245,3.2622265933211e+43
1.89658225205683e-13,0.245,3.44681878572715e+43
1.6700483248676599e-13,0.245,3.03511958576185e+43
1.69299380795507e-13,0.245,3.07682034620474e+43
1.84946029103777e-13,0.245,3.36118007415287e+43
1.44060008788646e-13,0.245,2.61812396497025e+43
1.59017030488925e-13,0.245,2.88995052729909e+43
2.21400009388918e-13,0.245,4.0236889841939895e+43
2.07989572315501e-13,0.245,3.77996980787386e+43
2.64286445556319e-13,0.245,4.803100336769789e+43
1.72003191975212e-13,0.245,3.12595898576102e+43
2.25367927843951e-13,0.245,4.0958013107551497e+43
2.0262837804844999e-13,0.245,3.6825363056170396e+43
1.66365699922119e-13,0.245,3.0235040909526697e+43
1.6154898924473899e-13,0.245,2.9359659479050797e+43
2.0196281573206e-13,0.245,3.67044048065233e+43
1.61032414287429e-13,0.245,2.92657779579535e+43
1.52615291992499e-13,0.245,2.77360633770823e+43
2.08968284450173e-13,0.245,3.79775676843383e+43
2.41012212855385e-13,0.245,4.3801180885178897e+43
2.10065891101605e-13,0.245,3.8177044992606495e+43
2.84256776309399e-13,0.245,5.1660379901315e+43
1.7522235179207499e-13,0.245,3.1844634904772695e+43
2.38314064045523e-13,0.245,4.3310823559814497e+43
2.83424097238751e-13,0.245,5.150905011532359e+43
2.41276130818265e-13,0.245,4.3849144921084e+43
2.53662679695772e-13,0.245,4.610025685229689e+43
2.0025990379881e-13,0.245,3.6394920267395095e+43
2.45699281600498e-13,0.245,4.465300139457819e+43
1.88937572682835e-13,0.245,3.4337217600060596e+43
2.56774111811202e-13,0.245,4.6665723636263e+43
2.49341355769286e-13,0.245,4.53149062315752e+43
2.65020927348839e-13,0.245,4.81644869346503e+43
2.49870967604768e-13,0.245,4.5411157054428e+43
2.57020771679085e-13,0.245,4.67105512130994e+43
2.67515469200081e-13,0.245,4.86178410512629e+43
3.40882325211455e-13,0.245,6.19514181885315e+43
3.69495197604088e-13,0.245,6.7151476660532e+43
3.03613395648351e-13,0.245,5.51782214867941e+43
3.16701464476691e-13,0.245,5.755682655164109e+43
2.08923249302995e-13,0.245,3.7969383067449495e+43
3.01821330752063e-13,0.245,5.48525344282408e+43
1.6580991935647998e-13,0.245,3.0134034222771696e+43
3.92811794048913e-13,0.245,7.138899826330379e+43
3.27257416464149e-13,0.245,5.947524868029629e+43
2.70604185874975e-13,0.245,4.91791795667566e+43
3.68180181675268e-13,0.245,6.691248773178549e+43
4.38251890984424e-13,0.245,7.96472100847379e+43
4.41074993536907e-13,0.245,8.01602763069584e+43
2.91231349184002e-13,0.245,5.29279278170743e+43
3.77759621798802e-13,0.245,6.86534401285897e+43
2.85372189803872e-13,0.245,5.18630933972594e+43
4.51374938526982e-13,0.245,8.203217212614829e+43
4.16158246490823e-13,0.245,7.56319458480757e+43
4.79552055122057e-13,0.245,8.715303702416159e+43
4.07647045533873e-13,0.245,7.408513355898579e+43
4.4445976706359297e-13,0.245,8.077541972953139e+43
4.65098393385143e-13,0.245,8.45262512497343e+43
4.57291934642058e-13,0.245,8.3107517703299e+43
4.72671138746318e-13,0.245,8.590251009335259e+43
4.36680195199396e-13,0.245,7.93615725622204e+43
5.41256890513339e-13,0.245,9.83671768573387e+43
4.81758155763671e-13,0.245,8.75539702885361e+43
5.10955388278812e-13,0.245,9.286022945105288e+43
4.07748579170558e-13,0.245,7.4103586122587e+43
5.00187520238436e-13,0.245,9.09032940319035e+43
5.40222810833278e-13,0.245,9.817924484103359e+43
7.05070280894346e-13,0.245,1.2813836504106101e+44
7.42401549018911e-13,0.245,1.34922891055011e+44
7.86968593111835e-13,0.245,1.43022435624577e+44
7.56290214501393e-13,0.245,1.37446995297882e+44
7.96251592520458e-13,0.245,1.44709513351622e+44
8.09753652695388e-13,0.245,1.47163356553334e+44
9.33811707203279e-13,0.245,1.69709472459186e+44
8.84472136674906e-13,0.245,1.60742576433851e+44
1.03452934892523e-12,0.245,1.88013738417854e+44
8.94422698173339e-13,0.245,1.62550975846222e+44
9.51006184809444e-13,0.245,1.7283436980331301e+44
1.05083568510425e-12,0.245,1.90977226334462e+44
1.3461011330405899e-12,0.245,2.44638304920395e+44
1.22991386832461e-12,0.245,2.2352261398471602e+44
1.3500189728223099e-12,0.245,2.45350326966604e+44
1.28423445540462e-12,0.245,2.33394752131957e+44
1.43024348087013e-12,0.245,2.59930203010211e+44
1.7891068536001799e-12,0.245,3.25149468522892e+44
2.06148515425147e-12,0.245,3.74651072921603e+44
6.50635801016807e-14,0.255,1.29502233807628e+43
6.53665187725104e-14,0.255,1.3010520146661398e+43
6.5482670737848e-14,0.255,1.3033638977424898e+43
6.82336958579447e-14,0.255,1.3581201681101298e+43
6.59042952627212e-14,0.255,1.31175589180642e+43
6.50812872512782e-14,0.255,1.2953747803218e+43
6.68740324204695e-14,0.255,1.3310574930921798e+43
9.308680332802699e-14,0.255,1.8527952120297498e+43
6.62663367842769e-14,0.255,1.31896194866639e+43
7.06554410050587e-14,0.255,1.4063224658893e+43
7.36155828386334e-14,0.255,1.4652409851647898e+43
8.3807900777609e-14,0.255,1.668108386361e+43
7.595915998967221e-14,0.255,1.5118874309468598e+43
8.55219214366295e-14,0.255,1.70222417030475e+43
8.01396631791614e-14,0.255,1.5950959633751e+43
7.75263833050385e-14,0.255,1.5430813676927599e+43
7.409806852907581e-14,0.255,1.4748443569120699e+43
6.50548600148061e-14,0.255,1.2948487738906799e+43
8.70299039811344e-14,0.255,1.7322389816248598e+43
8.13811929194356e-14,0.255,1.6198073110219398e+43
8.49327430321197e-14,0.255,1.69049719195895e+43
6.72073009074239e-14,0.255,1.33769085286901e+43
7.04265228581994e-14,0.255,1.4017660902132298e+43
6.73204557631069e-14,0.255,1.3399430816203598e+43
7.011520878479031e-14,0.255,1.39556971001723e+43
9.83966401433488e-14,0.255,1.9584819460925798e+43
7.92395956670266e-14,0.255,1.5771810633316398e+43
6.64761586046796e-14,0.255,1.3231382319882199e+43
8.68038795194079e-14,0.255,1.7277402017171098e+43
8.5234382178369e-14,0.255,1.6965010028746798e+43
9.57813619109138e-14,0.255,1.9064275751834598e+43
6.98197510728772e-14,0.255,1.38968893407029e+43
9.19539752740902e-14,0.255,1.8302474574679098e+43
7.383618345725211e-14,0.255,1.46963180916277e+43
8.19842619735452e-14,0.255,1.6318107681826798e+43
1.03132552761928e-13,0.255,2.0527453208200798e+43
9.20939909433827e-14,0.255,1.8330343225486697e+43
6.64068861959214e-14,0.255,1.321759437329e+43
7.39011559744858e-14,0.255,1.4709250189899398e+43
1.05789039160402e-13,0.255,2.10561989706446e+43
9.348954802268751e-14,0.255,1.8608114228701698e+43
7.25338179140411e-14,0.255,1.44370958864918e+43
7.515849129249299e-14,0.255,1.49595096008828e+43
7.59167431773166e-14,0.255,1.51104316877401e+43
7.28543230827538e-14,0.255,1.45008890795967e+43
6.65210695557524e-14,0.255,1.3240321373769599e+43
1.00037665045364e-13,0.255,1.9911448260344399e+43
9.45368909429175e-14,0.255,1.88165768548289e+43
6.788024280290499e-14,0.255,1.3510850556705398e+43
1.12848240804809e-13,0.255,2.24612590371527e+43
1.23545703590312e-13,0.255,2.4590476834008797e+43
8.75706339768687e-14,0.255,1.7430016451956198e+43
7.20563419063833e-14,0.255,1.4342059293847199e+43
1.18327119094376e-13,0.255,2.3551772310707896e+43
7.02689687812206e-14,0.255,1.3986301415177498e+43
6.64162593791325e-14,0.255,1.32194600071236e+43
7.70996203929171e-14,0.255,1.53458709941862e+43
7.6396821121872e-14,0.255,1.5205986168641e+43
1.20967971015226e-13,0.255,2.4077406194319596e+43
8.12295656259126e-14,0.255,1.6167893287365e+43
8.74021807528428e-14,0.255,1.7396487604067198e+43
7.34055968571455e-14,0.255,1.4610614343887e+43
9.364303827804641e-14,0.255,1.8638664854575e+43
1.1562476996610998e-13,0.255,2.30138980528025e+43
8.347461635767091e-14,0.255,1.6614747094548398e+43
7.11380532677747e-14,0.255,1.41592835692496e+43
1.16938572930649e-13,0.255,2.3275396756724197e+43
1.01466235364284e-13,0.255,2.0195790202737298e+43
8.589746526555541e-14,0.255,1.7096989764347798e+43
1.02854860025667e-13,0.255,2.04721813808562e+43
8.367834704824891e-14,0.255,1.6655297552245e+43
9.96128126077949e-14,0.255,1.982688583753e+43
1.16456350412714e-13,0.255,2.3179415420979397e+43
9.14149290951395e-14,0.255,1.8195183085046198e+43
9.258771775244161e-14,0.255,1.8428614369748798e+43
1.1605879927553998e-13,0.255,2.3100287035735e+43
9.724534500741161e-14,0.255,1.9355666236275798e+43
1.03621077261093e-13,0.255,2.06246888872285e+43
1.1279416556014e-13,0.255,2.2450495926719296e+43
8.08411525241515e-14,0.255,1.60905837322505e+43
8.45152373987761e-14,0.255,1.68218718011196e+43
1.1146604901635099e-13,0.255,2.2186148254936199e+43
1.1112494453979899e-13,0.255,2.2118254985604497e+43
8.999993259495441e-14,0.255,1.7913542868941299e+43
8.488144015784831e-14,0.255,1.68947606204134e+43
7.82156424419716e-14,0.255,1.55680034807559e+43
9.670148831436341e-14,0.255,1.9247417264253498e+43
1.47201720846061e-13,0.255,2.9298959018394697e+43
1.53266337947528e-13,0.255,3.05060574605654e+43
1.26514452880471e-13,0.255,2.5181375250741296e+43
9.870307553531611e-14,0.255,1.9645812212501197e+43
1.49374783864892e-13,0.255,2.97314844261628e+43
1.0599411596164899e-13,0.255,2.10970173575549e+43
1.04484701679756e-13,0.255,2.07965842720396e+43
1.00073190553422e-13,0.255,1.9918519240212897e+43
1.08973662550148e-13,0.255,2.1690064863304797e+43
1.08623070462863e-13,0.255,2.1620283184541099e+43
1.18342448102801e-13,0.255,2.35548233890992e+43
1.26901478120555e-13,0.255,2.5258408566541796e+43
9.505401959533741e-14,0.255,1.89195058906269e+43
1.13851808026535e-13,0.255,2.2661008569512596e+43
1.47426502222864e-13,0.255,2.93436993944526e+43
1.07696305620168e-13,0.255,2.14358203603992e+43
1.29380019001936e-13,0.255,2.5751736139695297e+43
1.68986808544567e-13,0.255,3.3635052292454497e+43
1.00252638823399e-13,0.255,1.99542365367075e+43
1.05658787245986e-13,0.255,2.1030273692865199e+43
8.68135809245941e-14,0.255,1.72793329801472e+43
1.21920261513104e-13,0.255,2.42669496324707e+43
1.06342269267223e-13,0.255,2.1166313622391497e+43
9.33092286957816e-14,0.255,1.8572223557459e+43
1.12130487987144e-13,0.255,2.23183978649515e+43
1.2416021258039699e-13,0.255,2.47127884049159e+43
1.45745859556488e-13,0.255,2.9009185094458796e+43
1.16094850895333e-13,0.255,2.31074627326276e+43
1.08673789271869e-13,0.255,2.1630378231650497e+43
1.26064571470201e-13,0.255,2.5091831073357597e+43
1.52658094503329e-13,0.255,3.0384992980867897e+43
1.37592389619913e-13,0.255,2.73863223985856e+43
1.38559050375845e-13,0.255,2.7578726085919897e+43
1.44547367568814e-13,0.255,2.8770637831363597e+43
1.45671477184954e-13,0.255,2.8994380063357697e+43
1.25908413504424e-13,0.255,2.50607494676983e+43
1.62141723625407e-13,0.255,3.22726099149389e+43
8.0556642859738e-14,0.255,1.60339550668376e+43
1.02362525656561e-13,0.255,2.0374187387165897e+43
1.28457003631392e-13,0.255,2.55680196086691e+43
1.29412572278062e-13,0.255,2.5758215527963497e+43
1.35490371464251e-13,0.255,2.6967937725874596e+43
1.39950120056297e-13,0.255,2.7855603919446897e+43
1.24503575855545e-13,0.255,2.4781131264423e+43
1.9125587006978e-13,0.255,3.80674754819066e+43
1.46192139135436e-13,0.255,2.90980123650857e+43
1.2760198674793e-13,0.255,2.53978374634834e+43
1.49936782596823e-13,0.255,2.9843344380792396e+43
8.78374717648756e-14,0.255,1.7483127715672698e+43
1.32393744233734e-13,0.255,2.63515865460061e+43
1.22275952448156e-13,0.255,2.43377461834174e+43
1.8145605733551599e-13,0.255,3.6116925515242794e+43
1.86495923000119e-13,0.255,3.71200579291623e+43
1.51248429515918e-13,0.255,3.0104413946476e+43
1.4447850784764299e-13,0.255,2.87569320259082e+43
1.54166160313323e-13,0.255,3.0685157667191597e+43
1.75185915033676e-13,0.255,3.4868919437017497e+43
1.14994877738831e-13,0.255,2.2888524609836297e+43
2.02510790339888e-13,0.255,4.030764934573e+43
1.71585756895895e-13,0.255,3.4152345709942e+43
1.18732451917026e-13,0.255,2.363244955885e+43
1.80288633318211e-13,0.255,3.58845620058795e+43
1.8904211252233199e-13,0.255,3.76268502549287e+43
1.82652857812276e-13,0.255,3.63551361008272e+43
2.0899967121272899e-13,0.255,4.1599193042881897e+43
1.7432724554645e-13,0.255,3.4698010279352795e+43
2.18950136488753e-13,0.255,4.35797288182826e+43
1.66617993722226e-13,0.255,3.3163564540796297e+43
1.32376562585731e-13,0.255,2.6348166719133e+43
1.42207784924222e-13,0.255,2.83049684381659e+43
1.5441860466389e-13,0.255,3.07354040681113e+43
1.92004384255712e-13,0.255,3.8216459381906295e+43
1.7905322240033e-13,0.255,3.56386664168482e+43
2.16722915804906e-13,0.255,4.3136423895175095e+43
