"Fx"	"z"	"Lx"
2.02578593886509e-13	0.185	1.95981745061394e+43
3.08326911972753e-13	0.185	2.98286433420818e+43
2.44166123172239e-13	0.185	2.36215001724116e+43
2.29170611483622e-13	0.185	2.21707809762511e+43
2.04958051593903e-13	0.185	1.98283717174282e+43
1.91290886942746e-13	0.185	1.85061615435953e+43
2.02050933105294e-13	0.185	1.95471267232918e+43
1.98173047320294e-13	0.185	1.91719662442341e+43
2.24655232430369e-13	0.185	2.17339471284626e+43
2.56227096480654e-13	0.185	2.47883216764874e+43
2.16658078555165e-13	0.185	2.09602739866375e+43
2.81785335955833e-13	0.185	2.72609167700483e+43
2.85263964090295e-13	0.185	2.75974516423328e+43
1.98682363462588e-13	0.185	1.92212393013917e+43
2.47444670530543e-13	0.185	2.39386785179711e+43
1.90555683755608e-13	0.185	1.84350353693902e+43
2.42486962974489e-13	0.185	2.34590522357964e+43
2.96027449113978e-13	0.185	2.86387495097004e+43
2.85392202986243e-13	0.185	2.76098579297546e+43
2.34113692024459e-13	0.185	2.26489921888903e+43
2.81773689375722e-13	0.185	2.72597900384177e+43
3.86659470454505e-13	0.185	3.74068139729718e+43
3.32419578810343e-13	0.185	3.21594537201314e+43
3.47988722828987e-13	0.185	3.36656681504652e+43
4.08767646913921e-13	0.185	3.95456376855448e+43
3.06288064504842e-13	0.185	2.96313979781915e+43
3.88994774839203e-13	0.185	3.76327396346037e+43
3.55486227762512e-13	0.185	3.43910034745429e+43
3.45285576268218e-13	0.185	3.34041561269229e+43
3.0536423403612e-13	0.185	2.95420233291097e+43
2.8786991537464e-13	0.185	2.78495606487448e+43
3.17127850773607e-13	0.185	3.06800774996988e+43
3.30636629676917e-13	0.185	3.19869648723115e+43
4.17417262264976e-13	0.185	4.0382432273802e+43
2.89720670566934e-13	0.185	2.80286092961406e+43
3.67754249698913e-13	0.185	3.55778556001402e+43
3.72899313899548e-13	0.185	3.60756074312435e+43
3.56973648860353e-13	0.185	3.45349018878961e+43
4.46731150261288e-13	0.185	4.32183621782566e+43
3.39144962698008e-13	0.185	3.28100913048955e+43
2.82657725176656e-13	0.185	2.73453148096385e+43
4.49593050542693e-13	0.185	4.34952326020171e+43
3.74715294511491e-13	0.185	3.62512918619122e+43
3.91404610952065e-13	0.185	3.78658757610077e+43
4.58487557700829e-13	0.185	4.43557188956919e+43
3.47374071808077e-13	0.185	3.36062046220782e+43
4.31553127837051e-13	0.185	4.17499862436555e+43
3.63277639585953e-13	0.185	3.51447723976826e+43
4.59127214653171e-13	0.185	4.44176015869257e+43
3.75947991690349e-13	0.185	3.63705473763326e+43
4.70427978396005e-13	0.185	4.55108777107041e+43
3.81077675469942e-13	0.185	3.68668112507383e+43
3.72044599842106e-13	0.185	3.59929193498958e+43
3.73957156860742e-13	0.185	3.61779469260333e+43
4.80550748402437e-13	0.185	4.64901905258711e+43
4.44110365619342e-13	0.185	4.29648181400122e+43
4.06372677002531e-13	0.185	3.93139397684062e+43
3.65543703674026e-13	0.185	3.5363999506471e+43
4.05936632298861e-13	0.185	3.92717552511231e+43
4.66793955394527e-13	0.185	4.51593093856608e+43
4.82181314264384e-13	0.185	4.66479372734079e+43
4.78443050526016e-13	0.185	4.62862843283019e+43
4.9738097397249e-13	0.185	4.81184064758957e+43
4.69678085913862e-13	0.185	4.54383304417951e+43
4.79981127810654e-13	0.185	4.64350834015403e+43
4.08856334755794e-13	0.185	3.95542176631636e+43
5.15712253080239e-13	0.185	4.98918396900472e+43
4.83125806353156e-13	0.185	4.67393108011845e+43
5.78200732557629e-13	0.185	5.59371977011078e+43
4.52601216710791e-13	0.185	4.37862533084738e+43
5.77063747480975e-13	0.185	5.58272017162624e+43
5.47537654479805e-13	0.185	5.29707423440267e+43
5.21969211729629e-13	0.185	5.04971601493112e+43
5.46391448456892e-13	0.185	5.28598542920067e+43
5.63283595850089e-13	0.185	5.4494060779691e+43
6.58689334874228e-13	0.185	6.37239516897335e+43
7.75333107626956e-13	0.185	7.50084856062001e+43
7.62910952948603e-13	0.185	7.38067221303168e+43
6.38782515013334e-13	0.185	6.1798095053002e+43
8.01053350621818e-13	0.185	7.74967534971107e+43
7.53172568892175e-13	0.185	7.28645961806589e+43
7.80702447222545e-13	0.185	7.55279346376019e+43
7.70543437396544e-13	0.185	7.45451158532486e+43
6.48103828639333e-13	0.185	6.26998721241327e+43
8.46384618893297e-13	0.185	8.18822618034167e+43
1.02334456473078e-12	0.185	9.90019970754604e+43
9.17840576331425e-13	0.185	8.87951655634272e+43
1.01154669247148e-12	0.185	9.78606289037155e+43
1.01104773380179e-12	0.185	9.78123578653383e+43
1.25587782187225e-12	0.185	1.21498092366223e+44
1.13935443313166e-12	0.185	1.10225204827749e+44
2.0273055162288e-12	0.185	1.96128754386409e+44
1.89003816839087e-12	0.185	1.82849022380618e+44
1.8063606702467e-12	0.185	1.74753763254743e+44
1.9629770370044e-12	0.185	1.89905388248026e+44
2.04628503485208e-12	0.185	1.97964900599517e+44
2.2904180426275e-12	0.185	2.21583197070525e+44
6.77902123712191e-14	0.195	7.37320802144193e+42
6.91450219294134e-14	0.195	7.5205639944149e+42
7.10231571865837e-14	0.195	7.72483953005844e+42
6.88422327118479e-14	0.195	7.48763110027474e+42
6.74692863374412e-14	0.195	7.33830247499545e+42
6.82699483595568e-14	0.195	7.42538654565154e+42
6.7323546220783e-14	0.195	7.32245103922614e+42
9.0946184171992e-14	0.195	9.89176919795521e+42
7.72752017646895e-14	0.195	8.40484367256314e+42
8.24493769230055e-14	0.195	8.9676132590151e+42
6.61405797320003e-14	0.195	7.19378559182458e+42
6.96538189709659e-14	0.195	7.57590334646646e+42
8.74065549507978e-14	0.195	9.50678113472678e+42
6.68942569602901e-14	0.195	7.2757593575177e+42
6.94236164794213e-14	0.195	7.55086535354916e+42
7.25491945190335e-14	0.195	7.89081910597456e+42
6.51492741482466e-14	0.195	7.08596615851453e+42
9.64755012051179e-14	0.195	1.04931658196163e+43
1.05587027644432e-13	0.195	1.14841817418272e+43
6.65482399245847e-14	0.195	7.23812478618389e+42
7.28590072217446e-14	0.195	7.92451591005397e+42
9.2367537345994e-14	0.195	1.00463627927719e+43
7.23776255449054e-14	0.195	7.87215839239922e+42
9.58775948929517e-14	0.195	1.0428134490421e+43
8.73379725556155e-14	0.195	9.49932176487677e+42
8.38335677079435e-14	0.195	9.11816488353021e+42
8.34770935051877e-14	0.195	9.0793929375625e+42
7.49775062749617e-14	0.195	8.15493463373434e+42
9.37069305597125e-14	0.195	1.01920420057706e+43
9.35075378510468e-14	0.195	1.01703550414209e+43
9.5064762463842e-14	0.195	1.03397267044477e+43
8.78628636188894e-14	0.195	9.55641158452392e+42
9.80554601902041e-14	0.195	1.06650101885142e+43
6.71642158468081e-14	0.195	7.30512145800256e+42
8.18906101666483e-14	0.195	8.90683894682491e+42
1.07867552478384e-13	0.195	1.17322232128689e+43
9.572512774959e-14	0.195	1.04115513890392e+43
8.10001278601165e-14	0.195	8.80998556555035e+42
7.23993846475102e-14	0.195	7.87452502298279e+42
7.71774906631012e-14	0.195	8.39421611656628e+42
9.78504296586143e-14	0.195	1.06427100258907e+43
1.03114593698941e-13	0.195	1.12152672604923e+43
1.00274461164993e-13	0.195	1.09063600119563e+43
8.81164727669462e-14	0.195	9.58399540436097e+42
8.59973692788058e-14	0.195	9.35351093926648e+42
9.77924716802647e-14	0.195	1.06364062216109e+43
9.98271205027567e-14	0.195	1.08577049680533e+43
8.99545533693381e-14	0.195	9.78391439218474e+42
1.08683931234461e-13	0.195	1.18210167153863e+43
7.74291060569446e-14	0.195	8.42158308556242e+42
6.85101803285018e-14	0.195	7.4515153955028e+42
8.21702297900477e-14	0.195	8.93725179815087e+42
8.91729478374301e-14	0.195	9.69890300225267e+42
8.15131423500866e-14	0.195	8.86578362872577e+42
8.13044806534401e-14	0.195	8.84308852213638e+42
9.08822233283804e-14	0.195	9.88481249154171e+42
9.25847832040123e-14	0.195	1.00699915563786e+43
7.47417690711895e-14	0.195	8.12929465738661e+42
1.00016837585939e-13	0.195	1.08783395622019e+43
8.69772213721875e-14	0.195	9.46008463275465e+42
1.05267093809021e-13	0.195	1.14493841119175e+43
9.82828709444795e-14	0.195	1.06897445378979e+43
1.08753481668138e-13	0.195	1.18285813740229e+43
6.95095282275288e-14	0.195	7.56020955189469e+42
7.44832535822889e-14	0.195	8.10117719898434e+42
1.03560198407098e-13	0.195	1.12637334932072e+43
1.02453057708678e-13	0.195	1.1143315244128e+43
8.84875708793437e-14	0.195	9.62435792106306e+42
6.9306431249123e-14	0.195	7.53811969234222e+42
7.91588844075466e-14	0.195	8.60972257006696e+42
1.05180722941183e-13	0.195	1.14399899773768e+43
1.13677120292008e-13	0.195	1.23641013337097e+43
1.1329200853858e-13	0.195	1.23222146221889e+43
6.68861055818364e-14	0.195	7.27487277217007e+42
1.0562472820879e-13	0.195	1.14882822468088e+43
6.92964304736371e-14	0.195	7.53703195717435e+42
1.06729139284187e-13	0.195	1.16084036082156e+43
1.02947949250146e-13	0.195	1.11971421633197e+43
9.98086913919556e-14	0.195	1.0855700524302e+43
1.7765020200923e-13	0.195	1.93221388257716e+43
1.70822009374596e-13	0.195	1.85794698925347e+43
1.25111625616994e-13	0.195	1.36077762453876e+43
1.62830550056357e-13	0.195	1.7710278162826e+43
1.44992605341504e-13	0.195	1.57701326394963e+43
1.35527822552275e-13	0.195	1.47406947613465e+43
1.21977213728716e-13	0.195	1.32668616786859e+43
9.30174817002863e-14	0.195	1.0117054043897e+43
1.12461881253412e-13	0.195	1.22319257597746e+43
9.99019002559608e-14	0.195	1.08658383940581e+43
8.47222027678647e-14	0.195	9.21481734887529e+42
8.47165987229029e-14	0.195	9.21420782446433e+42
1.38915921975334e-13	0.195	1.51092016736238e+43
1.36471544342988e-13	0.195	1.48433387394947e+43
1.27179137533949e-13	0.195	1.38326493490009e+43
6.94004926798133e-14	0.195	7.54835029158384e+42
1.30108762847433e-13	0.195	1.41512902870602e+43
7.51320656991094e-14	0.195	8.17174530220776e+42
1.00202737978699e-13	0.195	1.08985590337029e+43
1.07553881759925e-13	0.195	1.16981067913896e+43
1.2994377759076e-13	0.195	1.41333456520551e+43
1.66693221361054e-13	0.195	1.81304019248232e+43
1.19763787162611e-13	0.195	1.30261181562625e+43
1.54834041232859e-13	0.195	1.68405372232625e+43
1.16417891375795e-13	0.195	1.26622015259506e+43
1.34176601591664e-13	0.195	1.45937291024847e+43
1.07344928992462e-13	0.195	1.16753800264589e+43
1.40102792975248e-13	0.195	1.52382917954995e+43
1.05687052795286e-13	0.195	1.14950609855827e+43
1.94670534351677e-13	0.195	2.11733566722024e+43
1.82253691407744e-13	0.195	1.98228377286439e+43
1.25386625846247e-13	0.195	1.36376866679296e+43
1.21154350248471e-13	0.195	1.31773628646113e+43
1.45579489597502e-13	0.195	1.58339651538463e+43
1.80982129418728e-13	0.195	1.96845361843762e+43
1.96836760075854e-13	0.195	2.14089663911733e+43
1.21347556035688e-13	0.195	1.31983769079409e+43
1.96777743722993e-13	0.195	2.14025474727027e+43
2.00640111729122e-13	0.195	2.18226382464063e+43
1.43707188427671e-13	0.195	1.56303241631918e+43
1.93135246050975e-13	0.195	2.10063709139639e+43
2.07961030871086e-13	0.195	2.26188986187189e+43
1.49816596641726e-13	0.195	1.62948144498347e+43
1.18817867590989e-13	0.195	1.2923235136293e+43
1.84428156041172e-13	0.195	2.00593435532567e+43
1.89228970982333e-13	0.195	2.05815045849966e+43
1.94529986172543e-13	0.195	2.11580699379447e+43
1.71349673711535e-13	0.195	1.86368613475201e+43
1.96487439452632e-13	0.195	2.13709725048716e+43
2.14036513083406e-13	0.195	2.3279698940994e+43
1.55709421403697e-13	0.195	1.69357480195068e+43
1.5173921133696e-13	0.195	1.65039277952158e+43
2.28693271903806e-13	0.195	2.48738425189952e+43
2.41596096747892e-13	0.195	2.62772193238754e+43
1.70274240573876e-13	0.195	1.85198917738935e+43
1.36714719198023e-13	0.195	1.48697876725935e+43
1.73365116808252e-13	0.195	1.88560711816197e+43
1.45717096022633e-13	0.195	1.58489319279881e+43
1.67282763222839e-13	0.195	1.81945234938851e+43
1.26681805747066e-13	0.195	1.37785570163161e+43
1.90666525369716e-13	0.195	2.07378603061185e+43
2.35766277429335e-13	0.195	2.56431385464358e+43
1.64912878303741e-13	0.195	1.79367627658364e+43
2.24059448084812e-13	0.195	2.43698442903857e+43
1.84345595234277e-13	0.195	2.00503638203076e+43
2.78010961394382e-13	0.195	3.02378850707379e+43
2.24133093537617e-13	0.195	2.43778543441143e+43
1.69683526915644e-13	0.195	1.84556427542947e+43
2.2616994546669e-13	0.195	2.45993927116251e+43
1.89297083634372e-13	0.195	2.05889128631951e+43
2.06391741800092e-13	0.195	2.24482147639043e+43
2.48248485924042e-13	0.195	2.70007669794979e+43
2.70304032390343e-13	0.195	2.93996403040438e+43
1.98075807901152e-13	0.195	2.15437315297512e+43
1.93369801257831e-13	0.195	2.10318823303199e+43
2.88030582029315e-13	0.195	3.13276699327877e+43
2.47622842439407e-13	0.195	2.69327188144588e+43
2.31885589851156e-13	0.195	2.52210552429722e+43
2.67135912049146e-13	0.195	2.90550594346891e+43
1.80140548035774e-13	0.195	1.95930015160746e+43
2.47625142578796e-13	0.195	2.69329689893085e+43
3.26327579002745e-13	0.195	3.54930459569158e+43
3.21420655198629e-13	0.195	3.49593439859736e+43
2.83716946340981e-13	0.195	3.08584969925315e+43
3.02355392155385e-13	0.195	3.28857090837613e+43
2.95156310137618e-13	0.195	3.21027003362779e+43
1.93578663945095e-13	0.195	2.10545992976702e+43
2.74007447010835e-13	0.195	2.98024424996913e+43
2.27967827472225e-13	0.195	2.47949394957571e+43
2.67138748190756e-13	0.195	2.90553679078646e+43
2.22898293619886e-13	0.195	2.42435512295521e+43
2.65624301268581e-13	0.195	2.88906489638748e+43
3.25704723149638e-13	0.195	3.54253009888491e+43
2.95745618348009e-13	0.195	3.21667964922269e+43
3.32603070715129e-13	0.195	3.61756003289079e+43
3.94077581455751e-13	0.195	4.28618805432978e+43
3.52115417467112e-13	0.195	3.8297862327455e+43
3.89550175788124e-13	0.195	4.23694568936701e+43
3.91915080678459e-13	0.195	4.26266759684811e+43
4.62030639467401e-13	0.195	5.02528004842084e+43
3.5424502677242e-13	0.195	3.85294894586175e+43
3.95467483880767e-13	0.195	4.30130533948155e+43
3.85549542131249e-13	0.195	4.19343276450967e+43
3.92280480605034e-13	0.195	4.26664187215338e+43
3.85124308347484e-13	0.195	4.18880770576479e+43
2.52282426786634e-13	0.195	2.74395188890393e+43
4.13159451538974e-13	0.195	4.49373217115787e+43
4.19868455767403e-13	0.195	4.56670271080165e+43
5.12695642933748e-13	0.195	5.57633837512857e+43
4.68838934571479e-13	0.195	5.09933052608986e+43
4.74775374775229e-13	0.195	5.16389826676813e+43
4.25805850930763e-13	0.195	4.63128083810597e+43
5.4050420734036e-13	0.195	5.87879845450525e+43
5.14555488149049e-13	0.195	5.59656699690217e+43
4.67717484290423e-13	0.195	5.08713306288876e+43
5.73888029488515e-13	0.195	6.24189787054082e+43
5.62997809287848e-13	0.195	6.12345030100213e+43
5.62489997943431e-13	0.195	6.11792708673997e+43
6.64359770126967e-13	0.195	7.22591450134349e+43
5.6971131681094e-13	0.195	6.19646982076733e+43
5.53863948660017e-13	0.195	6.02410579079604e+43
5.8181077805464e-13	0.195	6.32806971045148e+43
6.03141571673082e-13	0.195	6.56007426259829e+43
5.90541703568799e-13	0.195	6.42303169358128e+43
7.23584366032927e-13	0.195	7.87007130558722e+43
6.86778299731613e-13	0.195	7.4697498228863e+43
7.1459858420279e-13	0.195	7.77233737564158e+43
6.30928774403514e-13	0.195	6.86230200152839e+43
7.05479612296104e-13	0.195	7.67315480273342e+43
6.96891748850161e-13	0.195	7.57974883536466e+43
8.76392489156902e-13	0.195	9.53209011294757e+43
1.01607329475478e-12	0.195	1.10513295433185e+44
9.89548520181278e-13	0.195	1.07628326146154e+44
1.02639082589403e-12	0.195	1.11635482555727e+44
1.07042959662089e-12	0.195	1.16425363074166e+44
1.19060398946551e-12	0.195	1.29496140791187e+44
1.27984061748975e-12	0.195	1.39201969974194e+44
1.57463306452868e-12	0.195	1.71265094710631e+44
1.79421027851076e-12	0.195	1.95147428440358e+44
2.03463101012563e-12	0.195	2.21296809078915e+44
3.52597126258277e-12	0.195	3.83502554237264e+44
3.42491712779602e-12	0.195	3.72511392959741e+44
5.70974564353514e-12	0.195	6.21020954304902e+44
6.68756552493622e-14	0.205	8.13333173521244e+42
7.04850449965872e-14	0.205	8.57230110405666e+42
6.71174728021679e-14	0.205	8.16274127698116e+42
8.59118746441904e-14	0.205	1.04484924128179e+43
8.60553405695203e-14	0.205	1.04659405553304e+43
7.11843667141435e-14	0.205	8.6573517177264e+42
6.79948166652632e-14	0.205	8.26944271650799e+42
7.40497642648511e-14	0.205	9.00583770633122e+42
7.14645496590372e-14	0.205	8.69142720945612e+42
6.62829983140883e-14	0.205	8.06125355606365e+42
8.31867633464527e-14	0.205	1.01170678590363e+43
8.41518937812295e-14	0.205	1.0234445789234e+43
7.91011558109827e-14	0.205	9.6201814913146e+42
8.46167745647611e-14	0.205	1.02909839960851e+43
8.04646470504668e-14	0.205	9.78600755354053e+42
9.583216415203e-14	0.205	1.16549853462442e+43
6.8918761263574e-14	0.205	8.38181167790356e+42
7.06277003453851e-14	0.205	8.58965066528712e+42
6.83485983549312e-14	0.205	8.31246919352993e+42
6.93136603766383e-14	0.205	8.42983880341757e+42
8.27117418509853e-14	0.205	1.00592963517578e+43
6.56239989472991e-14	0.205	7.9811068951688e+42
8.49363980862171e-14	0.205	1.03298562003377e+43
1.01992252447552e-13	0.205	1.24041674131542e+43
8.57108412505406e-14	0.205	1.04240429883702e+43
1.062826834272e-13	0.205	1.29259641464257e+43
6.9256431696478e-14	0.205	8.42287872446543e+42
1.04745758380284e-13	0.205	1.27390452861601e+43
6.69477525928149e-14	0.205	8.14210012199448e+42
1.16711705331578e-13	0.205	1.41943284638417e+43
7.9964334750547e-14	0.205	9.72516021094205e+42
8.63507652392928e-14	0.205	1.05018697261634e+43
8.28901755044693e-14	0.205	1.00809972246853e+43
7.41256028473592e-14	0.205	9.01506109782648e+42
7.27289220483829e-14	0.205	8.84519856378599e+42
7.53254318044327e-14	0.205	9.16098276239943e+42
7.9966210084572e-14	0.205	9.72538828666981e+42
1.05434551758871e-13	0.205	1.2822815456698e+43
1.22661356921905e-13	0.205	1.49179174875698e+43
6.70802659785077e-14	0.205	8.15821623063188e+42
1.02916866090605e-13	0.205	1.25166177429164e+43
6.55177364803636e-14	0.205	7.96818338972626e+42
7.5349492691205e-14	0.205	9.16390901670277e+42
6.54797905065719e-14	0.205	7.96356844888249e+42
9.20026951338958e-14	0.205	1.11892502176975e+43
1.05597157301783e-13	0.205	1.28425913350434e+43
1.09678610548614e-13	0.205	1.33389724634893e+43
9.20989693759801e-14	0.205	1.1200958967997e+43
7.42207217831011e-14	0.205	9.02662934124488e+42
8.02969134888609e-14	0.205	9.76560801211423e+42
1.06509105010362e-13	0.205	1.295350125004e+43
7.53453218667771e-14	0.205	9.16340176636548e+42
1.07867777772243e-13	0.205	1.3118741295177e+43
1.16403298931185e-13	0.205	1.41568204715192e+43
1.05451227525149e-13	0.205	1.28248435420838e+43
6.77713496387636e-14	0.205	8.24226494229963e+42
8.7162883451777e-14	0.205	1.06006385054107e+43
6.99430280939916e-14	0.205	8.50638170097246e+42
9.83478286532153e-14	0.205	1.19609372482681e+43
7.03719252885896e-14	0.205	8.55854362971858e+42
7.06206078833041e-14	0.205	8.58878808911184e+42
7.54974252743182e-14	0.205	9.1819003884272e+42
9.56209185874801e-14	0.205	1.16292939306211e+43
8.1272381429883e-14	0.205	9.88424317661191e+42
1.00126050883457e-13	0.205	1.21772023636312e+43
7.11854989960622e-14	0.205	8.65748942440647e+42
1.25067231508762e-13	0.205	1.52105168805069e+43
1.05638494083021e-13	0.205	1.28476186615559e+43
8.77717498151821e-14	0.205	1.06746880544958e+43
8.79373215861626e-14	0.205	1.06948246817087e+43
1.15773657327905e-13	0.205	1.40802442643078e+43
1.61171160659447e-13	0.205	1.96014306088613e+43
7.91998316832775e-14	0.205	9.63218232481137e+42
1.34978978210853e-13	0.205	1.64159708488142e+43
1.62380975261696e-13	0.205	1.97485667148404e+43
8.78021646054716e-14	0.205	1.06783870624257e+43
9.92386103690693e-14	0.205	1.20692729822761e+43
1.1729947153886e-13	0.205	1.42658118389017e+43
9.48054382721515e-14	0.205	1.15301162567221e+43
9.00868672453565e-14	0.205	1.095624967801e+43
1.05722301834713e-13	0.205	1.28578112532241e+43
1.07149280311603e-13	0.205	1.30313585521368e+43
1.00669534890058e-13	0.205	1.22433001940298e+43
1.68429266556557e-13	0.205	2.04841521733885e+43
1.32931970295607e-13	0.205	1.61670163619054e+43
1.20997530122264e-13	0.205	1.47155649982976e+43
1.25833067449358e-13	0.205	1.53036568689883e+43
6.54369422175971e-14	0.205	7.95835729473054e+42
1.36514565408259e-13	0.205	1.6602727001532e+43
1.4847286975733e-13	0.205	1.80570806956972e+43
1.14412884756399e-13	0.205	1.39147488430073e+43
1.07835383200207e-13	0.205	1.3114801508721e+43
1.38076131081434e-13	0.205	1.67926426232765e+43
1.53570851571722e-13	0.205	1.86770907295716e+43
1.56767903575493e-13	0.205	1.90659121089575e+43
1.20804264462719e-13	0.205	1.46920602757459e+43
8.02879720126913e-14	0.205	9.76452056120824e+42
1.02236442634428e-13	0.205	1.24338655116467e+43
9.99744475711527e-14	0.205	1.21587645625131e+43
1.07076702975056e-13	0.205	1.30225317892081e+43
9.68465059753781e-14	0.205	1.17783483026358e+43
8.92267867101744e-14	0.205	1.08516477823642e+43
9.1537805456892e-14	0.205	1.11327109292337e+43
1.42524497975888e-13	0.205	1.73336473206903e+43
1.0415033806894e-13	0.205	1.26666310287448e+43
1.44008634151869e-13	0.205	1.75141460659283e+43
9.06048647092965e-14	0.205	1.10192478676578e+43
1.22596180674214e-13	0.205	1.49099908356103e+43
9.04444420075955e-14	0.205	1.0999737463671e+43
1.0150415368664e-13	0.205	1.23448054655629e+43
1.67067056140837e-13	0.205	2.03184818833121e+43
8.12276368251814e-14	0.205	9.87880139496442e+42
1.01641386363704e-13	0.205	1.23614955283864e+43
6.5940557612162e-14	0.205	8.01960635547892e+42
7.31788270181624e-14	0.205	8.89991543130516e+42
1.48911155686128e-13	0.205	1.81103844702994e+43
1.22245474994059e-13	0.205	1.48673384589347e+43
9.23240340076107e-14	0.205	1.12283310408999e+43
1.19563002744563e-13	0.205	1.45410996117144e+43
1.07693945630685e-13	0.205	1.30976000522499e+43
1.89694473304979e-13	0.205	2.30703994446546e+43
9.55339486666619e-14	0.205	1.16187167599846e+43
1.38666891428548e-13	0.205	1.68644901417968e+43
1.46514307487628e-13	0.205	1.78188828551802e+43
1.49673222261013e-13	0.205	1.82030660333398e+43
1.54314052850073e-13	0.205	1.87674779193542e+43
1.63858061474732e-13	0.205	1.99282080525938e+43
1.30156288782319e-13	0.205	1.58294415231289e+43
1.60999678717526e-13	0.205	1.95805751942109e+43
1.46580587847955e-13	0.205	1.78269437879076e+43
1.59210759949176e-13	0.205	1.93630091795515e+43
1.33974879739858e-13	0.205	1.62938536758465e+43
1.79007867827448e-13	0.205	2.17707081422217e+43
1.71740486830323e-13	0.205	2.08868585518827e+43
1.42690314599906e-13	0.205	1.73538137266167e+43
1.64283635073022e-13	0.205	1.9979965769804e+43
1.57510962816385e-13	0.205	1.91562820243259e+43
1.58239607661479e-13	0.205	1.92448988792965e+43
2.04177816815459e-13	0.205	2.48318451750408e+43
1.5440722355375e-13	0.205	1.87788092212784e+43
2.03260310380098e-13	0.205	2.47202592147962e+43
1.64215228604299e-13	0.205	1.99716462624903e+43
1.77450997838495e-13	0.205	2.1581363603592e+43
1.48581998161254e-13	0.205	1.8070352752734e+43
1.94734047657867e-13	0.205	2.36833060376961e+43
2.13500264176256e-13	0.205	2.59656293104888e+43
1.88582314536186e-13	0.205	2.2935140116352e+43
1.82016556235843e-13	0.205	2.2136620981836e+43
2.92013420102941e-13	0.205	3.55142990072433e+43
2.0768384345869e-13	0.205	2.52582436552586e+43
1.75143345821819e-13	0.205	2.13007099141279e+43
1.71897236676692e-13	0.205	2.09059222678973e+43
2.28962913490086e-13	0.205	2.78461769612848e+43
2.57360932437467e-13	0.205	3.1299907737614e+43
2.29488626645248e-13	0.205	2.79101135234397e+43
2.41668444334594e-13	0.205	2.93914073869911e+43
2.84211474594069e-13	0.205	3.45654363640723e+43
1.53434648342439e-13	0.205	1.86605258668717e+43
2.38068122462676e-13	0.205	2.89535408415544e+43
1.4222433678482e-13	0.205	1.72971421001898e+43
3.43525939492237e-13	0.205	4.17791857907445e+43
3.20754011115498e-13	0.205	3.90096929603878e+43
2.74289429278994e-13	0.205	3.33587298916137e+43
1.78340928006335e-13	0.205	2.16895957734185e+43
1.85552771068607e-13	0.205	2.25666909110891e+43
2.53615379450798e-13	0.205	3.08443783695831e+43
2.05100859374304e-13	0.205	2.49441044315493e+43
3.70661237727185e-13	0.205	4.50793460875794e+43
2.33362917271474e-13	0.205	2.83812997986878e+43
2.49998273417898e-13	0.205	3.04044705559352e+43
3.02588681392854e-13	0.205	3.68004487718579e+43
2.87011820216801e-13	0.205	3.49060108203226e+43
2.39708343444826e-13	0.205	2.91530224214678e+43
2.60714628848297e-13	0.205	3.17077800096204e+43
2.97459587933542e-13	0.205	3.6176654979484e+43
3.41451015417862e-13	0.205	4.15268361762346e+43
2.67741360810059e-13	0.205	3.25623621717888e+43
2.92027164957547e-13	0.205	3.55159706388968e+43
3.14150123970158e-13	0.205	3.82065366444656e+43
3.16490263703208e-13	0.205	3.84911414484811e+43
2.57345537821832e-13	0.205	3.12980354641323e+43
3.47980336364513e-13	0.205	4.23209238463557e+43
3.14266307708149e-13	0.205	3.82206667622162e+43
3.21202693483814e-13	0.205	3.90642611366792e+43
4.29841707011947e-13	0.205	5.22767991389737e+43
3.68199062618166e-13	0.205	4.47798994970799e+43
4.37392720754987e-13	0.205	5.31951437814342e+43
3.31999683555276e-13	0.205	4.03773772723725e+43
3.57887163530903e-13	0.205	4.35257795070176e+43
4.09020143031388e-13	0.205	4.97445071342318e+43
3.63187232603608e-13	0.205	4.41703671350133e+43
3.86950531309283e-13	0.205	4.70604291579651e+43
4.56681511303335e-13	0.205	5.55410218399859e+43
2.94377425552675e-13	0.205	3.58018063292254e+43
5.31850666010387e-13	0.205	6.46829983814987e+43
4.1933629488317e-13	0.205	5.09991443400807e+43
4.85781832105197e-13	0.205	5.90801656704295e+43
5.89123476939798e-13	0.205	7.16484444613924e+43
4.24839706870011e-13	0.205	5.16684622734544e+43
6.53832633351225e-13	0.205	7.95182893763685e+43
4.08871974784803e-13	0.205	4.9726487101417e+43
4.72130353132849e-13	0.205	5.74198902421832e+43
5.66281640210992e-13	0.205	6.88704494665889e+43
6.02034519515513e-13	0.205	7.32186689612376e+43
7.10320829865668e-13	0.205	8.63883116537236e+43
5.94662748943282e-13	0.205	7.23221236441672e+43
6.27302617280893e-13	0.205	7.62917427229422e+43
6.9791709860275e-13	0.205	8.48797857074795e+43
7.93912704573964e-13	0.205	9.65546486389208e+43
1.14390154587842e-12	0.205	1.3911984428953e+44
1.34358173444587e-12	0.205	1.63404693664286e+44
1.27366364678997e-12	0.205	1.54901345187523e+44
1.46725101471834e-12	0.205	1.78445193501789e+44
1.56078029526019e-12	0.205	1.89820105086074e+44
1.63075991455854e-12	0.205	1.98330936962563e+44
1.57584731279708e-12	0.205	1.91652536505711e+44
1.82704237743159e-12	0.205	2.22202559280106e+44
1.84514920387115e-12	0.205	2.24404688374105e+44
2.05862306298524e-12	0.205	2.50367106334674e+44
